Land-River Segment,FIPS,County,Tributary Basin,Major Basin,Source Sector,"Total N, 1985 (lb.)","Total N, 2007 (lb.)","Total N, 2009 (lb.)","Total N, 2010 (lb.)","Total N, 2011 (lb.)","Total N, 2012 (lb.)","Total N, 2013 (lb.)","Total N, 2014 (lb.)","Total N, 2015 (lb.)","Total N, 2016 (lb)","Total N Target, 2017 (lb.)",Total N Target 2025 (lb.)
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,3345.6538394999998,2688.3687058999999,2685.3235706,2708.7038951,2710.2303845000001,2713.3718106000001,2691.7179412999999,2632.3335950000001,2597.0549316406245,2665.226455688477,2695.3879764799999,2702.0975804
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,846.25201419999996,464.84259029999998,464.84259029999998,464.84259029999998,464.84259029999998,464.84259029999998,464.84259029999998,464.84259029999998,464.84259033203131,464.84259033203131,464.84258999999997,464.84258979999998
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,93.503973000000002,101.96314621,100.06717872619629,103.56182098388672,0,0
F24025WU0_3255_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,643.40180283999996,360.12480312999998,338.95762169,323.80375793000002,310.38678636999998,295.80882138999999,264.98023329,247.2031834,238.35634422302243,293.71810650825495,258.466353932,204.80550876000001
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,7405.5249630999997,6029.9779509,6057.0388028999996,6111.1444399000002,6153.0120548000004,6174.5867313999997,6188.6269832999997,5971.5568469,5898.201171875,6023.4261016845694,6079.73207766,6094.8609274999999
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,2463.6298830000001,1353.260986,1353.260986,1353.260986,1353.260986,1353.260986,1353.260986,1353.260986,1353.260986328125,1353.260986328125,1353.2609577999999,1353.260939
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,13922.197179000001,10674.768109000001,10349.593467000001,10060.866943000001,9807.0610350000006,9787.6862799999999,9389.4299319999991,9738.9418949999999,9904.20703125,10122.547119140623,8036.9275068000006,6495.1502
F24025WU0_3540_0000,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Forest,131.76939006000001,103.94624901,104.01393050999999,104.9024501,105.20374486,105.40473982,105.63147978000001,102.54390247000001,101.18360137939453,103.7186186313629,104.670418512,105.10807718
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Non-Tidal Atm,26.44470978,14.525959970000001,14.525959970000001,14.525959970000001,14.525959970000001,14.525959970000001,14.525959970000001,14.525959970000001,14.5259599685669,14.5259599685669,14.52595934,14.525958920000001
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Stormwater,90.044440985999998,79.142868039999996,76.73355866,74.659160619999994,72.818000789999999,72.666290279999998,71.807071690000001,74.641481400000004,73.245429992675781,74.421768188476563,62.492087828000003,52.997773940000002
F24025WU1_3330_0001,24025,HARFORD,Upper Western Shore,Western Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Forest,2.356799796,1.42162998,1.465168513,1.436384924,1.447489328,1.438769252,1.567342602,1.472779873,1.481681942939758,1.454206943511963,1.458680707,1.454355503
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Stormwater,59.680589081000001,44.82322121,43.885381700000003,43.188749319999999,42.928510670000001,42.981880189999998,42.310249329999998,42.754489900000003,41.702150344848633,43.740360260009759,41.394106430000001,39.733256249999997
F24027XU0_4090_4270,24027,HOWARD,Patuxent,Patuxent River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,14.20841021,12.269736438000001,11.473399947000001,11.239347551,10.871016210000001,10.624979960999999,9.77498509,10.318370010000001,9.935590747743843,11.973866969347,8.35646412,6.278506902
F24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,6.233950793,4.957030892,4.934329957,5.009252489,5.019359529,5.047192425,5.009681762,4.938684926,4.927305683493613,5.291349828243256,4.9536630238,4.966551735
F24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,20.473590850000001,11.403409959999999,11.403409959999999,11.403409959999999,11.403409959999999,11.403409959999999,11.403409959999999,11.403409959999999,11.403409957885742,11.403409957885742,11.403410032,11.40341008
F24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3570_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,1.280805945,1.862061024,1.802508592,1.806887031,1.821547985,1.795037031,1.725360811,1.698891222,1.714832543395459,1.72890293598175,1.4791862518,1.263638025
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,9.686588155000001,9.126989412,8.917570123999999,8.705985952000001,8.426729005,8.372911893,7.62218851,7.991797377,7.812735952436926,9.321868892759085,6.800613614,5.389309274
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,1.11048156,0.958053209,0.961185009,0.979288955,0.984679628,0.990632314,0.990062274,0.959497925,0.961256559938192,1.022250100970268,0.964765215,0.967152019
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3571_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,3.27343852,3.006053652,2.910449613,2.860481398,2.784286599,2.718264865,2.452607954,2.633720904,2.522788102738559,2.973148508928716,2.127151044,1.604951998
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,0.609388795,0.149807949,0.176411653,0.166346665,0.173441506,0.187505822,0.677298317,0.719663276,0.721421850845218,0.755049854516983,0.1769045548,0.177233156
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,14.611927032000001,13.057623862,12.685575008000001,12.520630836,12.591648102000001,12.390937805,10.363382338999999,10.186876297,10.172471046447752,10.438113212585449,9.9697946672,8.159274440000001
F24029EU0_3725_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,6650.6298372000001,6195.8392383,5797.7430815999996,5680.7051187999996,5412.9358012000002,5300.9002135999999,4826.9039137,5096.2619777,4918.8962607383746,5885.2395758628854,4271.1829736399995,3253.4762350000001
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,2274.075272,1885.8345949,1879.3221126000001,1910.3189542,1916.1263959,1920.704788,1930.5884022,1896.0346836000001,1894.7842864990237,2028.2950592041018,1886.8905027000001,1891.9360961
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,556.87432860000001,310.16848750000003,310.16848750000003,310.16848750000003,310.16848750000003,310.16848750000003,310.16848750000003,310.16848750000003,310.16848754882807,310.16848754882807,310.16848576000001,310.1684846
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,89.656416295,65.172142272000002,63.087792579000002,63.093570710000002,64.509292599999995,62.826290129999997,0,0,0,0,51.771518637600003,44.227336010000002
F24029EU0_4122_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Agriculture,4302.7284098,4008.2643619999999,3751.2179842999999,3676.9010686000001,3498.5425752000001,3429.9585333,3123.3246895000002,3297.7737308999999,3182.8170144557953,3807.6643071174626,2763.8700717800002,2105.6381301000001
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Forest,752.18918613999995,635.90082170000005,636.22648626,647.94717788000003,651.05213930000002,653.97043224000004,655.76490404000003,638.47316937999994,638.49489021301258,683.78665924072254,638.82372663600006,640.55522022000002
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Non-Tidal Atm,65.508117679999998,36.486801149999998,36.486801149999998,36.486801149999998,36.486801149999998,36.486801149999998,36.486801149999998,36.486801149999998,36.486801147460938,36.486801147460938,36.486801221999997,36.486801270000001
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Stormwater,25.616119380000001,18.62060928,18.025079730000002,18.028659820000001,18.430019380000001,17.950370790000001,0,0,0,0,14.791858752000001,12.6363781
F24029EU0_4123_0000,24029,KENT,Upper Eastern Shore,Eastern Shore of Chesapeake Bay,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,15.18549541,9.106137251,8.651533768,8.413667574,8.07955235,7.767480399,0.061967891,7.252115109,6.977718248963355,8.071827528998258,8.014161125799999,7.589246031
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,104.17919445,79.035267348999994,83.558142187000001,83.680955892,84.902349474999994,86.088544364000001,13.48589993,72.631951326999996,75.282402038574219,72.246703028678894,83.373391137399992,83.250223770999995
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,3967.4659419999998,3049.339966,2981.1101079999999,2911.812989,2894.8599859999999,2872.9329830000001,3162.0458979999999,2922.8170169999999,2874.7050781250005,2961.7709960937495,2774.8200916000001,2637.2934140000002
F24031PL1_4460_4780,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,1239.5455016999999,1275.1449886,1185.4812927,1211.9056091,892.68612670000005,760.78610230000004,337.16189580000002,719.54449460000001,2801.404052734375,1238.426025390625,1369.1730705,1491.6342557
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,781.90830993999998,605.70213320000005,611.52209475999996,600.67990494000003,602.65121268999997,604.79036142999996,578.31208612,536.43383477999998,543.2882080078125,538.57269954681408,606.14548271199999,602.56107468000005
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,5085.9238240000004,4019.6220699999999,3934.3690179999999,3817.4459219999999,3794.3498530000002,3767.6621100000002,3828.0805280999998,3906.0988656999998,3863.9340977668749,4012.4856796264648,3329.5364205999999,2926.3146889999998
F24031PL1_4540_0001,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,27.893367530999999,21.591997264,21.544919965999998,21.053867100000001,21.079074983000002,21.074419021000001,20.929848670999998,20.033938761000002,20.034990310668945,20.025417923927311,21.495508217600001,21.462567052000001
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,16.785668369,13.368280412000001,13.091468096,12.659850121,12.616681814,12.500573397,13.211461306,13.171782017,12.9411838054657,13.596456289291382,12.1138459484,11.462097849999999
F24031PM0_4640_4820,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,894.78279320000001,535.44093819,508.4843515,493.47843789000001,474.13255512000001,457.70932942000002,429.34747553,424.94841300000002,409.80255746841436,472.57355570793152,470.58084804999999,445.31184574999997
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,110.25269127,127.67214875000001,134.54894830000001,134.84795854000001,137.57638170000001,140.15294173999999,138.32229283000001,122.92137409999999,124.1134033203125,123.27336451411249,134.30819339800001,134.14769013
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,4.018508911,1.974282026,1.974282026,1.974282026,1.974282026,1.974282026,1.974282026,1.974282026,1.974282026290893,1.974282026290893,1.9742818766,1.974281777
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,2494.8310550000001,1939.6796267,1897.8823855000001,1845.8979489999999,1836.6273189000001,1821.6296998,1827.8288573,1878.4350340000001,1860.9722518920898,1927.4591464996336,1761.8820382000001,1671.21514
F24031PM1_4250_4500,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,25.424555067,20.154340152,20.117476223000001,19.663763996,19.674831156,19.689426303000001,15.755197108999999,18.88734689,18.872760772705082,18.901696652173996,19.993312925599998,19.910537393999999
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Non-Tidal Atm,3.263681889,1.603436947,1.603436947,1.603436947,1.603436947,1.603436947,1.603436947,1.603436947,1.603436946868896,1.603436946868896,1.6034370472,1.603437114
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Stormwater,33.226131432000003,19.059565067000001,18.660551547000001,18.123224737000001,18.032788279999998,17.877430915000001,32.003425593999999,17.370448590999999,17.170888423919678,17.728621006011963,16.425641206800002,14.93570098
F24031PM1_4500_4580,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Agriculture,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Forest,159.44149401000001,123.7351685,123.29290394,120.41143183,120.43272071,120.44896273000001,124.25449463,118.8846832,118.7553024291992,119.03245759010316,122.737003778,122.36640367
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Non-Tidal Atm,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Septic,0,0,0,0,0,0,0,0,0,0,0,0
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Stormwater,29.619273665000001,19.689890387999998,19.166443824000002,19.168840410000001,19.145250319999999,18.888389589999999,0,0,0,0,17.673706029600002,16.678547500000001
F24031PM4_4040_4410,24031,MONTGOMERY,Upper Potomac,Potomac River Basin,Wastewater,0,0,0,0,0,0,0,0,0,0,0,
F24031PM7_4410_4620,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Agriculture,6982.0401033999997,4209.7915122000004,4022.8707717000002,3907.0467365,3757.5893596000001,3631.3035722999998,3405.6101859999999,3329.9868981,3224.9099359512325,3736.5340137481689,3555.1099221600002,3243.2693558000001
F24031PM7_4410_4620,24031,MONTGOMERY,Middle Potomac,Potomac River Basin,Forest,8256.5545652000001,6704.9125366999997,6710.0516358000004,6567.8884885999996,6580.6207580999999,6596.3380129999996,6441.5891113999996,6312.2073979999996,6315.4770507812491,6339.1574382781992,6664.94259504,6634.8699011999997
